time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1918-02-07T05:20:20.000Z,6.993,126.059,35,6.9,mw,,,,,iscgem,iscgem913057,2020-01-02T20:52:24.419Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1921-09-13T02:36:59.000Z,-55.69,-28.73,35,6.9,mw,,,,,iscgem,iscgem912313,2015-05-13T18:52:41.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1922-01-09T05:09:39.000Z,23.802,-45.802,10,6.9,mw,,,,,iscgem,iscgem911798,2015-05-13T18:52:41.000Z,"northern Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1922-01-19T21:59:04.000Z,-7.629,141.173,15,6.9,mw,,,,,iscgem,iscgem911802,2020-01-02T20:26:01.051Z,"New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1922-06-12T04:47:44.000Z,23.79,-108.438,10,6.9,mw,,,,,iscgem,iscgem911923,2020-01-02T20:29:07.693Z,"Gulf of California",earthquake,,,,,automatic,iscgem,iscgem
1922-09-14T19:31:42.000Z,24.337,122.547,25,6.9,mw,,,,,iscgem,iscgem912011,2020-01-02T20:31:40.331Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1923-01-22T09:04:20.000Z,40.377,-125.118,15,6.9,mw,,,,,iscgem,iscgem911261,2020-01-02T20:13:31.952Z,"offshore Northern California",earthquake,,,,,automatic,iscgem,iscgem
1923-02-01T19:24:56.000Z,-21.668,169.849,30,6.9,mw,,,,,iscgem,iscgem911267,2015-05-13T18:52:41.000Z,"southeast of the Loyalty Islands",earthquake,,,,,automatic,iscgem,iscgem
1923-06-01T17:24:46.000Z,35.919,141.523,15,6.9,mw,,,,,iscgem,iscgem911391,2020-01-02T20:16:43.928Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1923-11-05T21:28:02.000Z,29.111,130.262,35,6.9,mw,,,,,iscgem,iscgem911721,2020-01-02T20:23:38.124Z,"Ryukyu Islands, Japan",earthquake,,,,,automatic,iscgem,iscgem
1925-02-20T01:02:22.000Z,45.46,150.099,15,6.9,mw,,,,,iscgem,iscgem910390,2015-05-13T18:52:42.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1925-05-03T22:59:07.000Z,-34.667,57.713,15,6.9,mw,,,,,iscgem,iscgem910474,2015-05-13T18:52:42.000Z,"South Indian Ocean",earthquake,,,,,automatic,iscgem,iscgem
1925-06-28T01:21:12.000Z,46.367,-111.408,15,6.9,mw,,,,,iscgem,iscgem910562,2020-01-02T20:01:47.037Z,"western Montana",earthquake,,,,,automatic,iscgem,iscgem
1925-12-19T16:09:39.000Z,-31.591,-110.835,10,6.9,mw,,,,,iscgem,iscgem910777,2015-05-13T18:52:42.000Z,"Easter Island region",earthquake,,,,,automatic,iscgem,iscgem
1926-03-17T11:53:43.000Z,12.056,-82.045,25,6.9,mw,,,,,iscgem,iscgem909769,2020-01-02T19:46:07.678Z,"Caribbean Sea",earthquake,,,,,automatic,iscgem,iscgem
1926-06-26T19:46:33.000Z,36.681,26.795,15,6.9,mw,,,,,iscgem,iscgem909893,2020-01-02T19:48:05.709Z,"Dodecanese Islands, Greece",earthquake,,,,,automatic,iscgem,iscgem
1927-11-04T13:51:03.000Z,34.813,-120.774,10,6.9,mw,,,,,iscgem,iscgem909604,2020-01-02T19:43:20.165Z,"offshore Central California",earthquake,,,,,automatic,iscgem,iscgem
1927-08-18T19:27:55.000Z,34.463,141.469,20,6.9,mw,,,,,iscgem,iscgem909456,2015-05-13T18:52:42.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1927-11-16T21:10:10.000Z,6.678,125.972,35,6.9,mw,,,,,iscgem,iscgem909631,2020-01-02T19:44:03.637Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1928-06-15T06:12:41.000Z,12.809,121.159,25,6.9,mw,,,,,iscgem,iscgem908741,2020-01-02T19:29:36.583Z,"Mindoro, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1932-01-09T10:21:49.000Z,-6.08,154.478,395,6.9,mw,,,,,iscgem,iscgem905976,2020-01-02T18:42:25.950Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1932-09-15T13:54:56.000Z,-39.191,178.081,15,6.9,mw,,,,,iscgem,iscgem906371,2020-01-02T18:47:50.656Z,"off the east coast of the North Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1932-09-26T19:20:45.000Z,40.269,23.743,10,6.9,mw,,,,,iscgem,iscgem906386,2020-01-02T18:48:14.480Z,"Greece",earthquake,,,,,automatic,iscgem,iscgem
1933-07-22T20:55:19.000Z,52.616,-169.148,30,6.9,mw,,,,,iscgem,iscgem905732,2019-05-06T20:13:19.310Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1934-05-04T04:36:08.000Z,61.535,-147.781,25,6.9,mw,,,,,iscgem,iscgem904918,2020-01-02T18:25:22.540Z,"Southern Alaska",earthquake,,,,,automatic,iscgem,iscgem
1934-07-19T01:27:31.000Z,-0.834,133.391,15,6.9,mw,,,,,iscgem,iscgem905049,2020-01-02T18:28:36.486Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1936-02-22T15:32:03.000Z,-49.094,164.275,15,6.9,mw,,,,,iscgem,iscgem903485,2015-05-13T18:52:44.000Z,"Auckland Islands, New Zealand region",earthquake,,,,,automatic,iscgem,iscgem
1938-11-13T22:31:31.000Z,36.498,142.954,35,6.9,mw,,,,,iscgem,iscgem902790,2015-05-13T18:52:44.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1938-11-17T03:54:41.000Z,55.36,-157.761,35,6.9,mw,,,,,iscgem,iscgem902802,2018-06-04T20:43:44.000Z,"Alaska Peninsula",earthquake,,,,,automatic,iscgem,iscgem
1940-04-16T06:07:47.000Z,52.211,173.774,30,6.9,mw,,,,,iscgem,iscgem901282,2019-05-06T23:08:11.298Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1940-04-16T06:43:10.000Z,52.801,173.71,30,6.9,mw,,,,,iscgem,iscgem901283,2019-05-06T23:22:06.083Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1940-05-19T04:36:41.500Z,32.8441667,-115.381,6,6.9,mw,7,300,,0.42,ci,ci3365279,2019-12-23T20:09:51.987Z,"4km N of Holtville, CA",earthquake,12.77,31.61,,0,reviewed,ci,ci
1943-09-14T07:18:12.000Z,-30.271,-177.81,35,6.9,mw,,,,,iscgem,iscgem900000,2015-05-13T18:52:45.000Z,"Kermadec Islands, New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1945-08-29T10:22:43.000Z,-14.199,167.864,20,6.9,mw,,,,,iscgem,iscgem899064,2019-12-29T20:40:24.127Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1946-01-05T19:57:26.000Z,-15.605,167.427,35,6.9,mw,,,,,iscgem,iscgem898209,2019-12-29T20:29:49.066Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1946-05-03T22:23:54.000Z,-4.681,153.005,35,6.9,mw,,,,,iscgem,iscgem898375,2019-12-29T20:31:01.582Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1946-08-02T19:18:52.000Z,-26.432,-70.472,39.2,6.9,mw,,,,,iscgem,iscgem898494,2019-12-29T20:33:34.381Z,"Atacama, Chile",earthquake,,,,,automatic,iscgem,iscgem
1946-11-04T21:47:50.000Z,39.826,54.648,37.9,6.9,mw,,,,,iscgem,iscgem898652,2019-12-29T20:35:45.939Z,"Turkmenistan",earthquake,,,,,automatic,iscgem,iscgem
1946-11-12T17:28:44.000Z,-20.111,-173.268,15,6.9,mw,,,,,iscgem,iscgem898665,2015-05-13T18:52:45.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1954-06-06T16:50:40.000Z,-3.637,135.656,10,6.9,mw,,,,,iscgem,iscgem890733,2019-12-29T17:14:03.365Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1954-07-31T01:00:03.000Z,38.622,104.151,25,6.9,mw,,,,,iscgem,iscgem890902,2019-12-29T17:18:11.972Z,"western Nei Mongol, China",earthquake,,,,,automatic,iscgem,iscgem
1955-04-15T03:40:56.000Z,39.831,74.734,20,6.9,mw,,,,,iscgem,iscgem889425,2019-12-29T16:45:20.253Z,"southern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem
1955-04-15T04:13:30.000Z,39.897,74.545,20,6.9,mw,,,,,iscgem,iscgem889426,2019-12-29T16:45:39.374Z,"southern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem
1955-12-07T15:03:15.000Z,26.497,142.908,10,6.9,mw,,,,,iscgem,iscgem890147,2015-05-13T18:52:50.000Z,"Bonin Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1957-01-03T12:48:29.000Z,43.943,130.462,581,6.9,mw,,,,,iscgem,iscgem885804,2019-12-28T21:53:13.599Z,"Jilin-Heilongjiang border region, China",earthquake,,,,,automatic,iscgem,iscgem
1957-02-23T20:26:20.000Z,23.965,121.577,55,6.9,mw,,,,,iscgem,iscgem885987,2019-12-28T21:57:50.468Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1957-03-09T20:39:22.000Z,52.351,-169.547,25,6.9,mw,,,,,iscgem,iscgem886043,2019-05-09T00:28:26.205Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-04-16T04:04:08.000Z,-4.509,107.116,596.3,6.9,mw,,,,,iscgem,iscgem886401,2015-05-13T18:52:51.000Z,"Java Sea",earthquake,,,,,automatic,iscgem,iscgem
1960-06-20T12:59:46.000Z,-39.071,-72.813,25,6.9,mw,,,,,iscgem,iscgem879581,2019-12-28T20:39:51.120Z,"Araucania, Chile",earthquake,,,,,automatic,iscgem,iscgem
1961-02-12T21:53:46.000Z,43.823,147.697,38.1,6.9,mw,,,,,iscgem,iscgem876101,2019-12-28T18:43:16.424Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1961-04-09T15:35:13.000Z,24.078,122.124,35,6.9,mw,,,,,iscgem,iscgem876378,2019-12-28T18:47:28.173Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1962-03-07T11:01:02.000Z,19.089,145.145,635,6.9,mw,,,,,iscgem,iscgem17291480,2015-05-13T18:52:56.000Z,"Maug Islands region, Northern Mariana Islands",earthquake,,,,,automatic,iscgem,iscgem
1963-08-03T10:21:34.000Z,7.367,-35.877,15,6.9,mw,,,,,iscgem,iscgem872872,2015-05-13T18:52:57.000Z,"central Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1963-09-24T16:30:17.000Z,-10.648,-78.089,64.1,6.9,mw,,,,,iscgem,iscgem17294298,2019-12-23T20:45:58.829Z,"near the coast of central Peru",earthquake,,,,,automatic,iscgem,iscgem
1964-02-06T13:07:27.000Z,55.703,-155.853,20,6.9,mw,,,,,iscgem,iscgem870409,2019-05-14T21:34:13.570Z,"south of Alaska",earthquake,,,,,automatic,iscgem,iscgem
1965-08-11T19:52:32.000Z,-15.685,167.097,30,6.9,mw,,,,,iscgem,iscgem854468,2019-12-28T17:05:47.462Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1965-08-12T08:01:46.000Z,-15.817,167.399,30,6.9,mw,,,,,iscgem,iscgem854500,2019-12-28T17:06:45.847Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1966-02-22T05:02:39.000Z,-5.388,151.592,35,6.9,mw,,,,,iscgem,iscgem850390,2019-12-28T16:56:06.565Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1966-10-07T15:55:10.000Z,-21.558,170.596,150,6.9,mw,,,,,iscgem,iscgem842266,2015-05-13T18:53:00.000Z,"southeast of the Loyalty Islands",earthquake,,,,,automatic,iscgem,iscgem
1968-05-20T20:05:51.000Z,-30.725,-178.087,50,6.9,mw,,,,,iscgem,iscgem822409,2015-05-13T18:53:01.000Z,"Kermadec Islands, New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1969-05-14T19:32:57.000Z,51.294,-179.831,28.3,6.9,mw,,,,,iscgem,iscgem808940,2019-05-19T23:26:04.155Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1969-07-18T05:24:47.000Z,38.31,119.572,10,6.9,mw,,,,,iscgem,iscgem807162,2019-12-27T23:04:25.832Z,"Bo Hai, China",earthquake,,,,,automatic,iscgem,iscgem
1970-03-28T21:02:26.000Z,39.098,29.57,25,6.9,mw,,,,,iscgem,iscgem798506,2018-02-15T00:20:59.568Z,"western Turkey",earthquake,,,,,automatic,iscgem,iscgem
1970-04-12T04:01:46.000Z,15.136,122.064,22.5,6.9,mw,,,,,iscgem,iscgem796629,2019-12-27T22:40:33.165Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-08-11T10:22:25.000Z,-14.057,166.657,45,6.9,mw,,,,,iscgem,iscgem792753,2019-12-27T22:26:00.115Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1970-10-31T17:53:14.000Z,-4.999,145.396,60,6.9,mw,,,,,iscgem,iscgem791579,2019-12-27T22:21:39.768Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-01-29T21:58:05.000Z,51.604,151.009,535.6,6.9,mw,,,,,iscgem,iscgem788703,2015-05-13T18:53:05.000Z,"Sea of Okhotsk",earthquake,,,,,automatic,iscgem,iscgem
1972-01-04T03:16:56.000Z,22.638,122.067,28,6.9,mw,,,,,iscgem,iscgem776670,2019-12-23T21:24:59.109Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
2009-08-03T17:59:56.170Z,29.039,-112.903,10,6.9,mwc,243,35,,1.29,us,usp000gzyb,2020-01-04T07:03:47.885Z,"Sonora, Mexico",earthquake,,,,,reviewed,us,gcmt
2011-09-18T12:40:51.830Z,27.73,88.155,50,6.9,mww,383,13,,0.96,us,usp000j88b,2020-01-04T09:23:28.306Z,"Sikkim, India",earthquake,,,,,reviewed,us,us
2010-03-11T14:39:43.950Z,-34.29,-71.891,11,6.9,mwc,415,12.5,,0.85,us,usp000h94t,2017-04-26T18:10:34.427Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,,reviewed,us,us
2011-03-24T13:55:12.010Z,20.687,99.822,8,6.9,mww,335,18.2,,1.1,us,usp000hyfx,2020-01-04T08:55:45.689Z,"Myanmar",earthquake,,,,,reviewed,us,us
2008-02-14T10:09:22.720Z,36.501,21.67,29,6.9,mwc,645,30.6,,1.31,us,usp000fyw4,2017-04-26T18:07:47.184Z,"southern Greece",earthquake,,,,,reviewed,us,gcmt
2011-02-11T20:05:30.910Z,-36.422,-72.96,26,6.9,mww,382,34.7,,1.27,us,usp000huc2,2020-01-04T08:34:02.194Z,"offshore Bio-Bio, Chile",earthquake,,,,,reviewed,us,us
2011-11-08T02:59:08.510Z,27.324,125.621,224.9,6.9,mww,665,11.7,,0.97,us,usp000jajd,2015-05-13T18:54:01.000Z,"northeast of Taiwan",earthquake,,,,,reviewed,us,us
2011-10-28T18:54:34.040Z,-14.438,-75.966,24,6.9,mww,474,46.5,,1,us,usp000ja1p,2020-01-04T09:28:30.744Z,"near the coast of central Peru",earthquake,,,,,reviewed,us,us
2006-12-26T12:34:13.800Z,21.974,120.493,10,6.9,mwc,466,31.6,,1.12,us,usp000f115,2020-01-04T05:00:40.773Z,"Taiwan region",earthquake,,,,,reviewed,us,gcmt
2010-04-13T23:49:38.330Z,33.165,96.548,17,6.9,mwc,410,14.9,,1.25,us,usp000hbbt,2017-04-26T18:10:48.411Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,us
2007-09-30T02:08:30.170Z,10.454,145.718,14,6.9,mwb,535,15.2,,1.13,us,usp000fpg6,2016-11-10T01:46:12.871Z,"south of the Mariana Islands",earthquake,,,,,reviewed,us,us
2011-08-30T06:57:41.610Z,-6.362,126.752,469.8,6.9,mww,468,19.4,,0.9,us,usp000j78h,2015-05-13T18:54:00.000Z,"Banda Sea",earthquake,,2.9,,,reviewed,us,us
2005-05-19T01:54:52.850Z,1.989,97.041,30,6.9,mwc,635,26,,0.92,us,usp000dr4t,2020-01-04T03:59:25.195Z,"Nias region, Indonesia",earthquake,,,,,reviewed,us,hrv
2010-07-18T13:04:09.410Z,-5.966,150.428,28,6.9,mwc,456,15.7,,0.96,us,usp000hfka,2020-01-04T08:09:25.003Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2008-10-19T05:10:33.910Z,-21.863,-173.819,29,6.9,mwc,518,24.4,,0.87,us,usp000gkje,2016-11-10T02:02:51.924Z,"Tonga",earthquake,,,,,reviewed,us,us
2009-08-28T01:51:20.400Z,-7.146,123.427,642.4,6.9,mwc,350,19.5,,0.84,us,usp000h0y7,2016-11-10T02:16:38.054Z,"Banda Sea",earthquake,,,,,reviewed,us,us
2010-08-13T21:19:34.090Z,12.487,141.474,16,6.9,mwc,393,10.4,,1.35,us,usp000hj2j,2016-11-10T02:31:51.426Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
1979-02-16T10:08:53.400Z,-16.39,-72.658,53,6.9,ms,,,,,us,usp0000yvv,2017-04-26T17:32:28.801Z,"near the coast of southern Peru",earthquake,,,,,reviewed,us,us
1971-05-22T16:44:02.000Z,38.934,40.653,10,6.9,mw,,,,,iscgem,iscgem784837,2019-12-23T21:59:06.771Z,"eastern Turkey",earthquake,,,,,automatic,iscgem,iscgem
1972-05-04T07:48:19.000Z,-15.963,167.538,51,6.9,mw,,,,,iscgem,iscgem773128,2019-12-23T21:14:10.609Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1972-05-22T06:04:02.000Z,16.552,122.189,35,6.9,mw,,,,,iscgem,iscgem773701,2019-12-23T21:17:06.017Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1984-05-17T16:53:46.370Z,-36.429,52.419,10,6.9,mw,,,,1.2,us,usp00024ev,2016-11-09T00:17:42.024Z,"Southwest Indian Ridge",earthquake,,,,,reviewed,us,hrv
1958-05-31T19:32:38.000Z,-15.344,168.547,35,6.9,mw,,,,,iscgem,iscgem884485,2019-12-28T21:41:12.584Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1938-06-09T19:15:10.000Z,-3.215,126.661,15,6.9,mw,,,,,iscgem,iscgem902524,2019-12-29T21:33:47.814Z,"Buru, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1930-09-21T23:04:16.000Z,25.806,98.609,15,6.9,mw,,,,,iscgem,iscgem907598,2020-01-02T19:11:15.692Z,"Myanmar-China border region",earthquake,,,,,automatic,iscgem,iscgem
1959-03-01T16:49:16.000Z,-0.719,134.439,35,6.9,mw,,,,,iscgem,iscgem881504,2019-12-28T20:59:20.080Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1950-04-04T18:44:19.000Z,51.639,101.134,35,6.9,mw,,,,,iscgem,iscgem895348,2019-12-29T19:31:43.355Z,"Russia-Mongolia border region",earthquake,,,,,automatic,iscgem,iscgem
1971-02-21T10:35:22.000Z,-23.804,-67.151,183.7,6.9,mw,,,,,iscgem,iscgem787582,2019-12-23T22:08:52.127Z,"Jujuy, Argentina",earthquake,,,,,automatic,iscgem,iscgem
1937-07-31T20:35:51.000Z,35.259,115.184,25,6.9,mw,,,,,iscgem,iscgem903183,2019-12-29T21:47:59.871Z,"Henan-Shandong border region, China",earthquake,,,,,automatic,iscgem,iscgem
1929-01-24T20:36:44.000Z,13.02,-90.625,15,6.9,mw,,,,,iscgem,iscgem907874,2020-01-02T19:15:23.462Z,"offshore Guatemala",earthquake,,,,,automatic,iscgem,iscgem
1966-08-01T21:03:02.000Z,29.988,68.588,25,6.9,mw,,,,,iscgem,iscgem844044,2019-12-28T00:20:44.645Z,"Pakistan",earthquake,,,,,automatic,iscgem,iscgem
1934-07-19T07:36:58.000Z,-13.087,166.334,15,6.9,mw,,,,,iscgem,iscgem905053,2015-05-13T18:52:43.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1950-05-26T01:17:28.000Z,-20.515,169.278,35,6.9,mw,,,,,iscgem,iscgem895458,2019-12-29T19:33:46.875Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1930-11-10T13:44:15.000Z,-2.335,138.784,30,6.9,mw,,,,,iscgem,iscgem907732,2020-01-02T19:12:38.083Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1949-07-10T16:24:04.000Z,39.142,71.136,20,6.9,mw,,,,,iscgem,iscgem896655,2019-12-29T20:09:14.907Z,"Tajikistan",earthquake,,,,,automatic,iscgem,iscgem
1952-11-04T20:48:52.000Z,50.632,157.58,30,6.9,mw,,,,,iscgem,iscgem893652,2019-12-29T18:24:12.586Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1951-02-13T22:13:00.000Z,55.802,-156.28,20,6.9,mw,,,,,iscgem,iscgem894107,2019-05-07T20:57:28.476Z,"south of Alaska",earthquake,,,,,automatic,iscgem,iscgem
1919-08-29T05:44:03.000Z,-3.019,127.383,15,6.9,mw,,,,,iscgem,iscgem912906,2020-01-02T20:50:22.938Z,"Seram, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1921-02-19T18:14:43.000Z,-2.004,139.085,25,6.9,mw,,,,,iscgem,iscgem912167,2020-01-02T20:34:58.940Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1930-07-14T22:40:38.000Z,14.097,-90.079,15,6.9,mw,,,,,iscgem,iscgem907498,2020-01-02T19:10:08.303Z,"Guatemala",earthquake,,,,,automatic,iscgem,iscgem
1953-09-04T07:23:10.000Z,50.645,156.532,56.3,6.9,mw,,,,,iscgem,iscgem891973,2019-12-29T17:45:33.482Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1952-03-09T17:03:51.000Z,41.831,143.525,49.5,6.9,mw,,,,,iscgem,iscgem892611,2019-12-29T18:03:29.914Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1963-06-28T21:55:41.000Z,46.57,153.544,25,6.9,mw,,,,,iscgem,iscgem872610,2015-05-13T18:52:57.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1940-08-22T03:27:21.000Z,52.346,-165.571,15,6.9,mw,,,,,iscgem,iscgem901543,2019-05-06T23:25:29.945Z,"south of the Aleutian Islands",earthquake,,,,,automatic,iscgem,iscgem
1940-10-04T07:55:02.000Z,-19.86,-70.343,35,6.9,mw,,,,,iscgem,iscgem901628,2019-12-29T21:18:20.030Z,"near the coast of Tarapaca, Chile",earthquake,,,,,automatic,iscgem,iscgem
1920-08-20T16:15:41.000Z,-38.063,-73.017,15,6.9,mw,,,,,iscgem,iscgem16958437,2019-12-23T20:28:51.938Z,"Araucania, Chile",earthquake,,,,,automatic,iscgem,iscgem
1964-10-18T12:32:26.000Z,-7.22,123.832,586.3,6.9,mw,,,,,iscgem,iscgem863666,2015-05-13T18:52:58.000Z,"Banda Sea",earthquake,,,,,automatic,iscgem,iscgem
1941-09-16T21:39:16.000Z,-28.947,-177.753,70,6.9,mw,,,,,iscgem,iscgem901006,2015-05-13T18:52:44.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1919-12-20T20:37:34.000Z,22.514,121.787,20,6.9,mw,,,,,iscgem,iscgem913021,2020-01-02T20:52:04.365Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1948-04-21T20:22:07.000Z,19.252,-69.613,15,6.9,mw,,,,,iscgem,iscgem897286,2019-12-29T20:16:28.286Z,"Dominican Republic",earthquake,,,,,automatic,iscgem,iscgem
1963-05-22T13:56:47.000Z,48.622,154.66,30,6.9,mw,,,,,iscgem,iscgem872363,2015-05-13T18:52:57.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1964-07-08T11:55:42.000Z,-5.581,129.768,190,6.9,mw,,,,,iscgem,iscgem865858,2019-12-28T17:41:31.849Z,"Banda Sea",earthquake,,,,,automatic,iscgem,iscgem
1947-09-23T12:28:16.000Z,33.621,58.643,15,6.9,mw,,,,,iscgem,iscgem898039,2019-12-29T20:27:53.803Z,"eastern Iran",earthquake,,,,,automatic,iscgem,iscgem
1937-09-23T13:06:03.000Z,-6.703,154.076,35,6.9,mw,,,,,iscgem,iscgem903261,2015-05-13T18:52:44.000Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1934-08-12T23:49:24.000Z,8.143,126.768,35,6.9,mw,,,,,iscgem,iscgem905105,2020-01-02T18:30:31.382Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1919-01-01T01:33:49.000Z,6.819,126.53,35,6.9,mw,,,,,iscgem,iscgem912699,2020-01-02T20:46:06.246Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1963-05-19T21:35:51.000Z,23.724,-45.818,22.5,6.9,mw,,,,,iscgem,iscgem872348,2015-05-13T18:52:57.000Z,"northern Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1949-09-14T19:50:18.000Z,1.036,126.105,15,6.9,mw,,,,,iscgem,iscgem896854,2015-05-13T18:52:45.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1969-01-06T15:39:00.000Z,-10.407,164.479,10,6.9,mw,,,,,iscgem,iscgem812954,2019-12-27T23:19:08.235Z,"Santa Cruz Islands region",earthquake,,,,,automatic,iscgem,iscgem
1920-08-03T19:57:21.000Z,-27.398,-67.848,15,6.9,mw,,,,,iscgem,iscgem912573,2020-01-02T20:43:15.978Z,"Catamarca, Argentina",earthquake,,,,,automatic,iscgem,iscgem
1928-11-28T10:43:12.000Z,-8.653,120.724,20,6.9,mw,,,,,iscgem,iscgem908980,2020-01-02T19:34:42.336Z,"Flores region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1966-08-07T02:13:04.000Z,50.513,-171.301,19.7,6.9,mw,,,,,iscgem,iscgem844214,2019-05-17T19:03:12.804Z,"south of the Aleutian Islands",earthquake,,,,,automatic,iscgem,iscgem
1937-12-08T08:32:11.000Z,22.932,121.265,15,6.9,mw,,,,,iscgem,iscgem903375,2019-12-29T21:51:53.452Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1946-12-21T10:18:48.000Z,43.632,148.374,20,6.9,mw,,,,,iscgem,iscgem17264437,2015-05-13T18:52:45.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1930-08-18T09:53:44.000Z,-55.802,-27.423,35,6.9,mw,,,,,iscgem,iscgem907549,2015-05-13T18:52:43.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1950-02-02T23:33:47.000Z,21.951,99.97,35,6.9,mw,,,,,iscgem,iscgem895183,2019-12-29T19:07:28.065Z,"Myanmar",earthquake,,,,,automatic,iscgem,iscgem
1930-11-25T19:02:53.000Z,35.05,139.129,15,6.9,mw,,,,,iscgem,iscgem907761,2020-01-02T19:13:01.885Z,"near the south coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
